GM1,GM2,GM3,GM4,GM7,GM8,GM9,GM10,GM11
1.69E-03,,,,,,,,
1.13E-03,,,,,,,,
6.08E-04,,,,,,,,
1.08E-04,,,,,,,,
-3.66E-04,,,,,,,,
-8.09E-04,,,,,,,,
-1.21E-03,,,,,,,,
-1.57E-03,,,,,,,,
-1.88E-03,,,,,,,,
-2.16E-03,,,,,,,,
-2.42E-03,,,,,,,,
-2.66E-03,,,,,,,,
-2.90E-03,,,,,,,,
-3.16E-03,,,,,,,,
-3.45E-03,,,,,,,,
-3.76E-03,,,,,,,,
-4.11E-03,,,,,,,,
-4.51E-03,,,,,,,,
-4.96E-03,,,,,,,,
-5.48E-03,,,,,,,,
-6.04E-03,,,,,,,,
-6.65E-03,,,,,,,,
-7.28E-03,,,,,,,,
-7.91E-03,,,,,,,,
-8.55E-03,,,,,,,,
-9.18E-03,,,,,,,,
-9.81E-03,,,,,,,,
-1.04E-02,,,,,,,,
-1.10E-02,,,,,,,,
-1.17E-02,,,,,,,,
-1.23E-02,,,,,,,,
-1.29E-02,,,,,,,,
-1.34E-02,,,,,,,,
-1.40E-02,,,,,,,,
-1.46E-02,,,,,,,,
-1.51E-02,,,,,,,,
-1.56E-02,,,,,,,,
-1.61E-02,,,,,,,,
-1.66E-02,,,,,,,,
-1.71E-02,,,,,,,,
-1.76E-02,,,,,,,,
-1.81E-02,,,,,,,,
-1.86E-02,,,,,,,,
-1.91E-02,,,,,,,,
-1.96E-02,,,,,,,,
-2.01E-02,,,,,,,,
-2.06E-02,,,,,,,,
-2.11E-02,,,,,,,,
-2.16E-02,,,,,,,,
-2.21E-02,,,,,,,,
-2.26E-02,,,,,,,,
-2.31E-02,,,,,,,,
-2.36E-02,,,,,,,,
-2.40E-02,,,,,,,,
-2.44E-02,,,,,,,,
-2.46E-02,,,,,,,,
-2.49E-02,,,,,,,,
-2.50E-02,,,,,,,,
-2.51E-02,,,,,,,,
-2.50E-02,,,,,,,,
-2.49E-02,,,,,,,,
-2.47E-02,,,,,,,,
-2.44E-02,,,,,,,,
-2.40E-02,,,,,,,,
-2.35E-02,,,,,,,,
-2.29E-02,,,,,,,,
-2.23E-02,,,,,,,,
-2.16E-02,,,,,,,,
-2.09E-02,,,,,,,,
-2.02E-02,,,,,,,,
-1.94E-02,,,,,,,,
-1.87E-02,,,,,,,,
-1.79E-02,,,,,,,,
-1.72E-02,,,,,,,,
-1.64E-02,,,,,,,,
-1.58E-02,,,,,,,,
-1.51E-02,,,,,,,,
-1.45E-02,,,,,,,,
-1.40E-02,,,,,,,,
-1.35E-02,,,,,,,,
-1.30E-02,,,,,,,,
-1.26E-02,,,,,,,,
-1.22E-02,,,,,,,,
-1.18E-02,,,,,,,,
-1.14E-02,,,,,,,,
-1.09E-02,,,,,,,,
-1.05E-02,,,,,,,,
-1.01E-02,,,,,,,,
-9.69E-03,,,,,,,,
-9.28E-03,,,,,,,,
-8.85E-03,,,,,,,,
-8.39E-03,,,,,,,,
-7.89E-03,,,,,,,,
-7.36E-03,,,,,,,,
-6.81E-03,,,,,,,,
-6.22E-03,,,,,,,,
-5.62E-03,,,,,,,,
-5.00E-03,,,,,,,,
-4.37E-03,,,,,,,,
-3.74E-03,,,,,,,,
-3.12E-03,,,,,,,,
-2.51E-03,,,,,,,,
-1.92E-03,,,,,,,,
-1.33E-03,,,,,,,,
-7.66E-04,,,,,,,,
-2.05E-04,,,,,,,,
3.52E-04,,,,,,,,
8.97E-04,,,,,,,,
1.42E-03,,,,,,,,
1.91E-03,,,,,,,,
2.36E-03,,,,,,,,
2.77E-03,,,,,,,,
3.14E-03,,,,,,,,
3.48E-03,,,,,,,,
3.79E-03,,,,,,,,
4.06E-03,,,,,,,,
4.29E-03,,,,,,,,
4.48E-03,,,,,,,,
4.67E-03,,,,,,,,
4.86E-03,,,,,,,,
5.07E-03,,,,,,,,
5.31E-03,,,,,,,,
5.59E-03,,,,,,,,
5.89E-03,,,,,,,,
6.22E-03,,,,,,,,
6.59E-03,,,,,,,,
6.99E-03,,,,,,,,
7.44E-03,,,,,,,,
7.95E-03,,,,,,,,
8.51E-03,,,,,,,,
9.11E-03,,,,,,,,
9.74E-03,,,,,,,,
1.04E-02,,,,,,,,
1.10E-02,,,,,,,,
1.16E-02,,,,,,,,
1.23E-02,,,,,,,,
1.29E-02,,,,,,,,
1.35E-02,,,,,,,,
1.41E-02,,,,,,,,
1.46E-02,,,,,,,,
1.52E-02,,,,,,,,
1.57E-02,,,,,,,,
1.63E-02,,,,,,,,
1.68E-02,,,,,,,,
1.73E-02,,,,,,,,
1.78E-02,,,,,,,,
1.83E-02,,,,,,,,
1.87E-02,,,,,,,,
1.91E-02,,,,,,,,
1.95E-02,,,,,,,,
1.99E-02,,,,,,,,
2.03E-02,,,,,,,,
2.06E-02,,,,,,,,
2.10E-02,,,,,,,,
2.13E-02,,,,,,,,
2.16E-02,,,,,,,,
2.20E-02,,,,,,,,
2.23E-02,,,,,,,,
2.25E-02,,,,,,,,
2.28E-02,,,,,,,,
2.31E-02,,,,,,,,
2.33E-02,,,,,,,,
2.35E-02,,,,,,,,
2.38E-02,,,,,,,,
2.40E-02,,,,,,,,
2.42E-02,,,,,,,,
2.43E-02,,,,,,,,
2.45E-02,,,,,,,,
2.46E-02,,,,,,,,
2.47E-02,,,,,,,,
2.48E-02,,,,,,,,
2.49E-02,,,,,,,,
2.49E-02,,,,,,,,
2.49E-02,,,,,,,,
2.49E-02,,,,,,,,
2.48E-02,,,,,,,,
2.48E-02,,,,,,,,
2.47E-02,,,,,,,,
2.46E-02,,,,,,,,
2.45E-02,,,,,,,,
2.43E-02,,,,,,,,
2.42E-02,,,,,,,,
2.41E-02,,,,,,,,
2.40E-02,,,,,,,,
2.38E-02,,,,,,,,
2.37E-02,,,,,,,,
2.36E-02,,,,,,,,
2.35E-02,,,,,,,,
2.34E-02,,,,,,,,
2.32E-02,,,,,,,,
2.31E-02,,,,,,,,
2.29E-02,,,,,,,,
2.27E-02,,,,,,,,
2.24E-02,,,,,,,,
2.21E-02,,,,,,,,
2.18E-02,,,,,,,,
2.15E-02,,,,,,,,
2.11E-02,,,,,,,,
2.07E-02,,,,,,,,
2.03E-02,,,,,,,,
1.98E-02,,,,,,,,
1.92E-02,,,,,,,,
1.87E-02,,,,,,,,
1.81E-02,,,,,,,,
1.74E-02,,,,,,,,
1.68E-02,,,,,,,,
1.60E-02,,,,,,,,
1.53E-02,,,,,,,,
1.45E-02,,,,,,,,
1.36E-02,,,,,,,,
1.28E-02,,,,,,,,
1.20E-02,,,,,,,,
1.11E-02,,,,,,,,
1.03E-02,,,,,,,,
9.45E-03,,,,,,,,
8.63E-03,,,,,,,,
7.82E-03,,,,,,,,
7.02E-03,,,,,,,,
6.24E-03,,,,,,,,
5.47E-03,,,,,,,,
4.71E-03,,,,,,,,
3.96E-03,,,,,,,,
3.22E-03,,,,,,,,
2.49E-03,,,,,,,,
1.78E-03,,,,,,,,
1.06E-03,,,,,,,,
3.38E-04,,,,,,,,
-3.85E-04,,,,,,,,
-1.10E-03,,,,,,,,
-1.80E-03,,,,,,,,
-2.50E-03,,,,,,,,
-3.20E-03,,,,,,,,
-3.91E-03,,,,,,,,
-4.62E-03,,,,,,,,
-5.33E-03,,,,,,,,
-6.04E-03,,,,,,,,
-6.74E-03,,,,,,,,
-7.42E-03,,,,,,,,
-8.08E-03,,,,,,,,
-8.73E-03,,,,,,,,
-9.35E-03,,,,,,,,
-9.94E-03,,,,,,,,
-1.05E-02,,,,,,,,
-1.10E-02,,,,,,,,
-1.15E-02,,,,,,,,
-1.20E-02,,,,,,,,
-1.23E-02,,,,,,,,
-1.27E-02,,,,,,,,
-1.29E-02,,,,,,,,
-1.31E-02,,,,,,,,
-1.32E-02,,,,,,,,
-1.33E-02,,,,,,,,
-1.34E-02,,,,,,,,
-1.34E-02,,,,,,,,
-1.33E-02,,,,,,,,
-1.32E-02,,,,,,,,
-1.31E-02,,,,,,,,
-1.30E-02,,,,,,,,
-1.28E-02,,,,,,,,
-1.27E-02,,,,,,,,
-1.26E-02,,,,,,,,
-1.24E-02,,,,,,,,
-1.23E-02,,,,,,,,
-1.22E-02,,,,,,,,
-1.21E-02,,,,,,,,
-1.19E-02,,,,,,,,
-1.18E-02,,,,,,,,
-1.18E-02,,,,,,,,
-1.17E-02,,,,,,,,
-1.17E-02,,,,,,,,
-1.17E-02,,,,,,,,
-1.17E-02,,,,,,,,
-1.17E-02,,,,,,,,
-1.17E-02,,,,,,,,
-1.17E-02,,,,,,,,
-1.18E-02,,,,,,,,
-1.18E-02,,,,,,,,
-1.19E-02,,,,,,,,
-1.19E-02,,,,,,,,
-1.20E-02,,,,,,,,
-1.21E-02,,,,,,,,
-1.22E-02,,,,,,,,
-1.23E-02,,,,,,,,
-1.25E-02,,,,,,,,
-1.26E-02,,,,,,,,
-1.27E-02,,,,,,,,
-1.28E-02,,,,,,,,
-1.30E-02,,,,,,,,
-1.31E-02,,,,,,,,
-1.32E-02,,,,,,,,
-1.34E-02,,,,,,,,
-1.35E-02,,,,,,,,
-1.36E-02,,,,,,,,
-1.37E-02,,,,,,,,
-1.38E-02,,,,,,,,
-1.38E-02,,,,,,,,
-1.39E-02,,,,,,,,
-1.39E-02,,,,,,,,
-1.38E-02,,,,,,,,
-1.38E-02,,,,,,,,
-1.37E-02,,,,,,,,
-1.36E-02,,,,,,,,
-1.35E-02,,,,,,,,
-1.33E-02,,,,,,,,
-1.31E-02,,,,,,,,
-1.29E-02,,,,,,,,
-1.26E-02,,,,,,,,
-1.23E-02,,,,,,,,
-1.19E-02,,,,,,,,
-1.15E-02,,,,,,,,
-1.10E-02,,,,,,,,
-1.05E-02,,,,,,,,
-1.00E-02,,,,,,,,
-9.50E-03,,,,,,,,
-8.94E-03,,,,,,,,
-8.38E-03,,,,,,,,
-7.84E-03,,,,,,,,
-7.31E-03,,,,,,,,
-6.81E-03,,,,,,,,
-6.35E-03,,,,,,,,
-5.94E-03,,,,,,,,
-5.57E-03,,,,,,,,
-5.25E-03,,,,,,,,
-4.97E-03,,,,,,,,
-4.73E-03,,,,,,,,
-4.52E-03,,,,,,,,
-4.33E-03,,,,,,,,
-4.17E-03,,,,,,,,
-4.00E-03,,,,,,,,
-3.83E-03,,,,,,,,
-3.65E-03,,,,,,,,
-3.45E-03,,,,,,,,
-3.24E-03,,,,,,,,
-3.02E-03,,,,,,,,
-2.77E-03,,,,,,,,
-2.49E-03,,,,,,,,
-2.17E-03,,,,,,,,
-1.81E-03,,,,,,,,
-1.41E-03,,,,,,,,
-9.94E-04,,,,,,,,
-5.66E-04,,,,,,,,
-1.33E-04,,,,,,,,
3.04E-04,,,,,,,,
7.43E-04,,,,,,,,
1.18E-03,,,,,,,,
1.59E-03,,,,,,,,
1.98E-03,,,,,,,,
2.35E-03,,,,,,,,
2.67E-03,,,,,,,,
2.95E-03,,,,,,,,
3.18E-03,,,,,,,,
3.36E-03,,,,,,,,
3.49E-03,,,,,,,,
3.58E-03,,,,,,,,
3.62E-03,,,,,,,,
3.61E-03,,,,,,,,
3.56E-03,,,,,,,,
3.50E-03,,,,,,,,
3.42E-03,,,,,,,,
3.32E-03,,,,,,,,
3.19E-03,,,,,,,,
3.01E-03,,,,,,,,
2.77E-03,,,,,,,,
2.50E-03,,,,,,,,
2.19E-03,,,,,,,,
1.85E-03,,,,,,,,
1.50E-03,,,,,,,,
1.14E-03,,,,,,,,
7.67E-04,,,,,,,,
3.85E-04,,,,,,,,
5.91E-06,,,,,,,,
-3.53E-04,,,,,,,,
-6.81E-04,,,,,,,,
-9.75E-04,,,,,,,,
-1.23E-03,,,,,,,,
-1.44E-03,,,,,,,,
-1.59E-03,,,,,,,,
-1.66E-03,,,,,,,,
-1.66E-03,,,,,,,,
-1.57E-03,,,,,,,,
-1.41E-03,,,,,,,,
-1.17E-03,,,,,,,,
-8.81E-04,,,,,,,,
-5.48E-04,,,,,,,,
-1.82E-04,,,,,,,,
2.05E-04,,,,,,,,
5.98E-04,,,,,,,,
9.83E-04,,,,,,,,
1.35E-03,,,,,,,,
1.70E-03,,,,,,,,
2.02E-03,,,,,,,,
2.30E-03,,,,,,,,
2.56E-03,,,,,,,,
2.79E-03,,,,,,,,
3.01E-03,,,,,,,,
3.19E-03,,,,,,,,
3.36E-03,,,,,,,,
3.52E-03,,,,,,,,
3.67E-03,,,,,,,,
3.83E-03,,,,,,,,
4.01E-03,,,,,,,,
4.21E-03,,,,,,,,
4.43E-03,,,,,,,,
4.68E-03,,,,,,,,
4.96E-03,,,,,,,,
5.28E-03,,,,,,,,
5.63E-03,,,,,,,,
6.01E-03,,,,,,,,
6.42E-03,,,,,,,,
6.86E-03,,,,,,,,
7.33E-03,,,,,,,,
7.81E-03,,,,,,,,
8.31E-03,,,,,,,,
8.83E-03,,,,,,,,
9.35E-03,,,,,,,,
9.88E-03,,,,,,,,
1.04E-02,,,,,,,,
1.10E-02,,,,,,,,
1.15E-02,,,,,,,,
1.20E-02,,,,,,,,
1.25E-02,,,,,,,,
1.30E-02,,,,,,,,
1.34E-02,,,,,,,,
1.39E-02,,,,,,,,
1.42E-02,,,,,,,,
1.46E-02,,,,,,,,
1.49E-02,,,,,,,,
1.51E-02,,,,,,,,
1.53E-02,,,,,,,,
1.55E-02,,,,,,,,
1.56E-02,,,,,,,,
1.56E-02,,,,,,,,
1.57E-02,,,,,,,,
1.56E-02,,,,,,,,
1.56E-02,,,,,,,,
1.55E-02,,,,,,,,
1.54E-02,,,,,,,,
1.52E-02,,,,,,,,
1.50E-02,,,,,,,,
1.48E-02,,,,,,,,
1.45E-02,,,,,,,,
1.42E-02,,,,,,,,
1.38E-02,,,,,,,,
1.34E-02,,,,,,,,
1.29E-02,,,,,,,,
1.24E-02,,,,,,,,
1.18E-02,,,,,,,,
1.12E-02,,,,,,,,
1.06E-02,,,,,,,,
9.98E-03,,,,,,,,
9.37E-03,,,,,,,,
8.78E-03,,,,,,,,
8.21E-03,,,,,,,,
7.66E-03,,,,,,,,
7.14E-03,,,,,,,,
6.66E-03,,,,,,,,
6.21E-03,,,,,,,,
5.79E-03,,,,,,,,
5.38E-03,,,,,,,,
5.00E-03,,,,,,,,
4.63E-03,,,,,,,,
4.26E-03,,,,,,,,
3.90E-03,,,,,,,,
3.53E-03,,,,,,,,
3.14E-03,,,,,,,,
2.75E-03,,,,,,,,
2.35E-03,,,,,,,,
1.94E-03,,,,,,,,
1.55E-03,,,,,,,,
1.18E-03,,,,,,,,
8.31E-04,,,,,,,,
5.23E-04,,,,,,,,
2.55E-04,,,,,,,,
2.51E-05,,,,,,,,
-1.64E-04,,,,,,,,
-3.11E-04,,,,,,,,
-4.16E-04,,,,,,,,
-4.84E-04,,,,,,,,
-5.20E-04,,,,,,,,
-5.38E-04,,,,,,,,
-5.54E-04,,,,,,,,
-5.81E-04,,,,,,,,
-6.19E-04,,,,,,,,
-6.58E-04,,,,,,,,
-6.90E-04,,,,,,,,
-7.19E-04,,,,,,,,
-7.47E-04,,,,,,,,
-7.72E-04,,,,,,,,
-7.87E-04,,,,,,,,
-7.87E-04,,,,,,,,
-7.72E-04,,,,,,,,
-7.40E-04,,,,,,,,
-6.91E-04,,,,,,,,
-6.20E-04,,,,,,,,
-5.18E-04,,,,,,,,
-3.79E-04,,,,,,,,
-1.99E-04,,,,,,,,
1.67E-05,,,,,,,,
2.60E-04,,,,,,,,
5.22E-04,,,,,,,,
7.87E-04,,,,,,,,
1.04E-03,,,,,,,,
1.27E-03,,,,,,,,
1.47E-03,,,,,,,,
1.62E-03,,,,,,,,
1.72E-03,,,,,,,,
1.78E-03,,,,,,,,
1.79E-03,,,,,,,,
1.74E-03,,,,,,,,
1.65E-03,,,,,,,,
1.51E-03,,,,,,,,
1.33E-03,,,,,,,,
1.13E-03,,,,,,,,
9.23E-04,,,,,,,,
7.23E-04,,,,,,,,
5.50E-04,,,,,,,,
4.13E-04,,,,,,,,
3.17E-04,,,,,,,,
2.66E-04,,,,,,,,
2.59E-04,,,,,,,,
2.91E-04,,,,,,,,
3.50E-04,,,,,,,,
4.28E-04,,,,,,,,
5.18E-04,,,,,,,,
6.15E-04,,,,,,,,
7.12E-04,,,,,,,,
8.03E-04,,,,,,,,
8.90E-04,,,,,,,,
9.76E-04,,,,,,,,
1.06E-03,,,,,,,,
1.14E-03,,,,,,,,
1.21E-03,,,,,,,,
1.27E-03,,,,,,,,
1.32E-03,,,,,,,,
1.38E-03,,,,,,,,
1.44E-03,,,,,,,,
1.49E-03,,,,,,,,
1.53E-03,,,,,,,,
1.57E-03,,,,,,,,
1.60E-03,,,,,,,,
1.63E-03,,,,,,,,
1.68E-03,,,,,,,,
1.75E-03,,,,,,,,
1.84E-03,,,,,,,,
1.96E-03,,,,,,,,
2.12E-03,,,,,,,,
2.31E-03,,,,,,,,
2.55E-03,,,,,,,,
2.83E-03,,,,,,,,
3.17E-03,,,,,,,,
3.54E-03,,,,,,,,
3.95E-03,,,,,,,,
4.39E-03,,,,,,,,
4.87E-03,,,,,,,,
5.35E-03,,,,,,,,
5.84E-03,,,,,,,,
6.34E-03,,,,,,,,
6.82E-03,,,,,,,,
7.29E-03,,,,,,,,
7.74E-03,,,,,,,,
8.18E-03,,,,,,,,
8.58E-03,,,,,,,,
8.96E-03,,,,,,,,
9.32E-03,,,,,,,,
9.65E-03,,,,,,,,
9.96E-03,,,,,,,,
1.02E-02,,,,,,,,
1.05E-02,,,,,,,,
1.07E-02,,,,,,,,
1.09E-02,,,,,,,,
1.11E-02,,,,,,,,
1.12E-02,,,,,,,,
1.13E-02,,,,,,,,
1.13E-02,,,,,,,,
1.14E-02,,,,,,,,
1.15E-02,,,,,,,,
1.16E-02,,,,,,,,
1.16E-02,,,,,,,,
1.17E-02,,,,,,,,
1.18E-02,,,,,,,,
1.19E-02,,,,,,,,
1.20E-02,,,,,,,,
1.21E-02,,,,,,,,
1.22E-02,,,,,,,,
1.24E-02,,,,,,,,
1.26E-02,,,,,,,,
1.27E-02,,,,,,,,
1.29E-02,,,,,,,,
1.31E-02,,,,,,,,
1.33E-02,,,,,,,,
1.35E-02,,,,,,,,
1.37E-02,,,,,,,,
1.39E-02,,,,,,,,
1.40E-02,,,,,,,,
1.42E-02,,,,,,,,
1.43E-02,,,,,,,,
1.44E-02,,,,,,,,
1.45E-02,,,,,,,,
1.45E-02,,,,,,,,
1.45E-02,,,,,,,,
1.45E-02,,,,,,,,
1.45E-02,,,,,,,,
1.44E-02,,,,,,,,
1.43E-02,,,,,,,,
1.42E-02,,,,,,,,
1.40E-02,,,,,,,,
1.38E-02,,,,,,,,
1.36E-02,,,,,,,,
1.34E-02,,,,,,,,
1.31E-02,,,,,,,,
1.28E-02,,,,,,,,
1.24E-02,,,,,,,,
1.20E-02,,,,,,,,
1.16E-02,,,,,,,,
1.11E-02,,,,,,,,
1.06E-02,,,,,,,,
1.01E-02,,,,,,,,
9.61E-03,,,,,,,,
9.07E-03,,,,,,,,
8.53E-03,,,,,,,,
7.99E-03,,,,,,,,
7.48E-03,,,,,,,,
7.00E-03,,,,,,,,
6.56E-03,,,,,,,,
6.16E-03,,,,,,,,
5.81E-03,,,,,,,,
5.52E-03,,,,,,,,
5.29E-03,,,,,,,,
5.12E-03,,,,,,,,
5.00E-03,,,,,,,,
4.93E-03,,,,,,,,
4.91E-03,,,,,,,,
4.94E-03,,,,,,,,
5.01E-03,,,,,,,,
5.11E-03,,,,,,,,
5.25E-03,,,,,,,,
5.40E-03,,,,,,,,
5.56E-03,,,,,,,,
5.72E-03,,,,,,,,
5.85E-03,,,,,,,,
5.96E-03,,,,,,,,
6.02E-03,,,,,,,,
6.03E-03,,,,,,,,
5.99E-03,,,,,,,,
5.88E-03,,,,,,,,
5.70E-03,,,,,,,,
5.46E-03,,,,,,,,
5.17E-03,,,,,,,,
4.82E-03,,,,,,,,
4.42E-03,,,,,,,,
3.97E-03,,,,,,,,
3.50E-03,,,,,,,,
3.01E-03,,,,,,,,
2.54E-03,,,,,,,,
2.07E-03,,,,,,,,
1.62E-03,,,,,,,,
1.19E-03,,,,,,,,
7.74E-04,,,,,,,,
3.79E-04,,,,,,,,
3.72E-06,,,,,,,,
-3.55E-04,,,,,,,,
-6.95E-04,,,,,,,,
-1.01E-03,,,,,,,,
-1.31E-03,,,,,,,,
-1.59E-03,,,,,,,,
-1.85E-03,,,,,,,,
-2.09E-03,,,,,,,,
-2.31E-03,,,,,,,,
-2.52E-03,,,,,,,,
-2.71E-03,,,,,,,,
-2.89E-03,,,,,,,,
-3.06E-03,,,,,,,,
-3.21E-03,,,,,,,,
-3.35E-03,,,,,,,,
-3.48E-03,,,,,,,,
-3.61E-03,,,,,,,,
-3.75E-03,,,,,,,,
-3.90E-03,,,,,,,,
-4.06E-03,,,,,,,,
-4.24E-03,,,,,,,,
-4.42E-03,,,,,,,,
-4.60E-03,,,,,,,,
-4.78E-03,,,,,,,,
-4.96E-03,,,,,,,,
-5.13E-03,,,,,,,,
-5.30E-03,,,,,,,,
-5.47E-03,,,,,,,,
-5.63E-03,,,,,,,,
-5.80E-03,,,,,,,,
-5.96E-03,,,,,,,,
-6.09E-03,,,,,,,,
-6.21E-03,,,,,,,,
-6.31E-03,,,,,,,,
-6.39E-03,,,,,,,,
-6.43E-03,,,,,,,,
-6.45E-03,,,,,,,,
-6.43E-03,,,,,,,,
-6.39E-03,,,,,,,,
-6.31E-03,,,,,,,,
-6.23E-03,,,,,,,,
-6.13E-03,,,,,,,,
-6.04E-03,,,,,,,,
-5.94E-03,,,,,,,,
-5.85E-03,,,,,,,,
-5.76E-03,,,,,,,,
-5.68E-03,,,,,,,,
-5.62E-03,,,,,,,,
-5.59E-03,,,,,,,,
-5.60E-03,,,,,,,,
-5.63E-03,,,,,,,,
-5.68E-03,,,,,,,,
-5.75E-03,,,,,,,,
-5.84E-03,,,,,,,,
-5.93E-03,,,,,,,,
-6.05E-03,,,,,,,,
-6.18E-03,,,,,,,,
-6.34E-03,,,,,,,,
-6.52E-03,,,,,,,,
-6.72E-03,,,,,,,,
-6.94E-03,,,,,,,,
-7.18E-03,,,,,,,,
-7.45E-03,,,,,,,,
-7.74E-03,,,,,,,,
-8.04E-03,,,,,,,,
-8.36E-03,,,,,,,,
-8.68E-03,,,,,,,,
-9.01E-03,,,,,,,,
-9.34E-03,,,,,,,,
-9.68E-03,,,,,,,,
-1.00E-02,,,,,,,,
-1.03E-02,,,,,,,,
-1.06E-02,,,,,,,,
-1.09E-02,,,,,,,,
-1.12E-02,,,,,,,,
-1.15E-02,,,,,,,,
-1.18E-02,,,,,,,,
-1.20E-02,,,,,,,,
-1.22E-02,,,,,,,,
-1.25E-02,,,,,,,,
-1.26E-02,,,,,,,,
-1.28E-02,,,,,,,,
-1.29E-02,,,,,,,,
-1.31E-02,,,,,,,,
-1.31E-02,,,,,,,,
-1.32E-02,,,,,,,,
-1.32E-02,,,,,,,,
-1.32E-02,,,,,,,,
-1.32E-02,,,,,,,,
-1.31E-02,,,,,,,,
-1.30E-02,,,,,,,,
-1.29E-02,,,,,,,,
-1.27E-02,,,,,,,,
-1.26E-02,,,,,,,,
-1.23E-02,,,,,,,,
-1.21E-02,,,,,,,,
-1.18E-02,,,,,,,,
-1.15E-02,,,,,,,,
-1.12E-02,,,,,,,,
-1.08E-02,,,,,,,,
-1.05E-02,,,,,,,,
-1.01E-02,,,,,,,,
-9.70E-03,,,,,,,,
-9.27E-03,,,,,,,,
-8.83E-03,,,,,,,,
-8.39E-03,,,,,,,,
-7.96E-03,,,,,,,,
-7.54E-03,,,,,,,,
-7.14E-03,,,,,,,,
-6.76E-03,,,,,,,,
-6.39E-03,,,,,,,,
-6.05E-03,,,,,,,,
-5.73E-03,,,,,,,,
-5.43E-03,,,,,,,,
-5.18E-03,,,,,,,,
-4.97E-03,,,,,,,,
-4.80E-03,,,,,,,,
-4.67E-03,,,,,,,,
-4.57E-03,,,,,,,,
-4.50E-03,,,,,,,,
-4.45E-03,,,,,,,,
-4.41E-03,,,,,,,,
-4.38E-03,,,,,,,,
-4.34E-03,,,,,,,,
-4.29E-03,,,,,,,,
-4.23E-03,,,,,,,,
-4.15E-03,,,,,,,,
-4.07E-03,,,,,,,,
-3.97E-03,,,,,,,,
-3.85E-03,,,,,,,,
-3.71E-03,,,,,,,,
-3.54E-03,,,,,,,,
-3.35E-03,,,,,,,,
-3.14E-03,,,,,,,,
-2.90E-03,,,,,,,,
-2.64E-03,,,,,,,,
-2.36E-03,,,,,,,,
-2.06E-03,,,,,,,,
-1.74E-03,,,,,,,,
-1.40E-03,,,,,,,,
-1.05E-03,,,,,,,,
-6.85E-04,,,,,,,,
-3.11E-04,,,,,,,,
6.83E-05,,,,,,,,
4.48E-04,,,,,,,,
8.23E-04,,,,,,,,
1.19E-03,,,,,,,,
1.54E-03,,,,,,,,
1.89E-03,,,,,,,,
2.24E-03,,,,,,,,
2.59E-03,,,,,,,,
2.95E-03,,,,,,,,
3.30E-03,,,,,,,,
3.66E-03,,,,,,,,
4.00E-03,,,,,,,,
4.34E-03,,,,,,,,
4.66E-03,,,,,,,,
4.98E-03,,,,,,,,
5.31E-03,,,,,,,,
5.64E-03,,,,,,,,
6.00E-03,,,,,,,,
6.36E-03,,,,,,,,
6.74E-03,,,,,,,,
7.12E-03,,,,,,,,
7.51E-03,,,,,,,,
7.90E-03,,,,,,,,
8.28E-03,,,,,,,,
8.65E-03,,,,,,,,
9.02E-03,,,,,,,,
9.39E-03,,,,,,,,
9.77E-03,,,,,,,,
1.02E-02,,,,,,,,
1.05E-02,,,,,,,,
1.09E-02,,,,,,,,
1.13E-02,,,,,,,,
1.17E-02,,,,,,,,
1.20E-02,,,,,,,,
1.24E-02,,,,,,,,
1.27E-02,,,,,,,,
1.30E-02,,,,,,,,
1.33E-02,,,,,,,,
1.35E-02,,,,,,,,
1.37E-02,,,,,,,,
1.39E-02,,,,,,,,
1.40E-02,,,,,,,,
1.40E-02,,,,,,,,
1.40E-02,,,,,,,,
1.40E-02,,,,,,,,
1.39E-02,,,,,,,,
1.38E-02,,,,,,,,
1.37E-02,,,,,,,,
1.35E-02,,,,,,,,
1.34E-02,,,,,,,,
1.32E-02,,,,,,,,
1.31E-02,,,,,,,,
1.29E-02,,,,,,,,
1.28E-02,,,,,,,,
1.26E-02,,,,,,,,
1.25E-02,,,,,,,,
1.23E-02,,,,,,,,
1.21E-02,,,,,,,,
1.19E-02,,,,,,,,
1.17E-02,,,,,,,,
1.15E-02,,,,,,,,
1.12E-02,,,,,,,,
1.10E-02,,,,,,,,
1.07E-02,,,,,,,,
1.03E-02,,,,,,,,
1.00E-02,,,,,,,,
9.68E-03,,,,,,,,
9.39E-03,,,,,,,,
9.12E-03,,,,,,,,
8.89E-03,,,,,,,,
8.69E-03,,,,,,,,
8.52E-03,,,,,,,,
8.40E-03,,,,,,,,
8.31E-03,,,,,,,,
8.25E-03,,,,,,,,
8.22E-03,,,,,,,,
8.20E-03,,,,,,,,
8.20E-03,,,,,,,,
8.20E-03,,,,,,,,
8.19E-03,,,,,,,,
8.19E-03,,,,,,,,
8.18E-03,,,,,,,,
8.15E-03,,,,,,,,
8.12E-03,,,,,,,,
8.06E-03,,,,,,,,
7.99E-03,,,,,,,,
7.90E-03,,,,,,,,
7.80E-03,,,,,,,,
7.67E-03,,,,,,,,
7.54E-03,,,,,,,,
7.39E-03,,,,,,,,
7.25E-03,,,,,,,,
7.10E-03,,,,,,,,
6.96E-03,,,,,,,,
6.83E-03,,,,,,,,
6.73E-03,,,,,,,,
6.64E-03,,,,,,,,
6.59E-03,,,,,,,,
6.56E-03,,,,,,,,
6.54E-03,,,,,,,,
6.54E-03,,,,,,,,
6.55E-03,,,,,,,,
